session_id,listened_artists
245698,23724921
358639,16214400
368758,154
472068,18158
598559,2246889
602428,12511837
21069,5309
24858,718737
90569,631761
132188,9420
157669,32204400
247108,4267
368629,2144836
376838,16061
436458,6656
480328,18646961
510798,32733
658628,11182196
52428,4330967
118189,44602
152649,16685032
234618,6657371
245699,23724921
639819,5975
649449,308
706788,10601
17549,18531301
22558,18531301
86838,407071
247949,23724921
5838,3096134
14799,8949236
90829,53235
132599,10012811
148898,7332
180789,2170423
696349,5054871
12589,17966
15188,3943
46149,699441
250838,25620
259939,1295197
277178,199776
24928,828761
90178,2174245
137299,16765543
175429,23547954
213699,41821
325289,22036
509399,5301
710598,406120
28738,2153848
58219,8319846
94279,31937384
242129,2415
252429,2
325358,11996048
463528,2719659
661229,9711459
5839,54094
60379,618651
68598,29429
90658,4179598
104318,74
165499,9510
176979,11996048
39078,7858
50738,20799
55429,574980
68768,22374
74998,4339365
439558,2403421
475419,41821
520018,633
575678,297472
627029,14016
22458,11060920
27628,244407
45878,910
86289,15716232
86449,8842641
175649,11996048
472429,30450
24438,186181
40499,18531301
80069,4330967
92309,4330967
106028,14349430
121409,40703
122949,20993
177308,11359076
178418,18801406
258289,12719146
272449,14
298739,849
418719,34705249
520959,45702
558489,29599430
580088,53646
8428,600372
12398,18531301
22408,6653779
246709,484098
290039,22626036
387328,150
411178,6655
616359,5461
39298,570900
39899,22036
76168,232
78929,939391
79148,184364
185028,31603
13479,7955
79398,3943
243358,3045387
451089,5461
565048,45702
621249,439
672749,13142988
13449,15176
78048,4301
83849,8366
128278,2403421
171339,5434
491768,247797
8918,828800
25548,3222118
60668,3334813
89878,185517
161388,5947
202739,5434
227318,17889740
383948,9806
427929,1242590
470939,24728
18029,19197
32358,63723
49028,3222118
98698,830153
159018,27524221
550698,5902068
13529,5045691
24139,9944357
48079,40567
201768,1013803
450879,1135
22279,15314988
41419,3222118
189998,4657810
256208,2578468
528928,4191
589188,6141
629609,13667
20209,830966
27679,11060920
37418,7860
47409,6340
88088,814382
91409,11060920
92228,5375
241809,9704
52068,208141
70189,485589
400148,4988942
433989,576687
606479,467924
14279,3425
54339,7860
60178,232
72738,10717436
90648,11060920
242079,3095648
436478,3404
471569,26811124
605839,4330967
641249,2612627
24169,2174245
36288,3222118
64149,2888276
68589,21757555
522759,209170
10979,3943
51059,814382
90438,87226
218808,12857
305029,53355
306718,14984
324068,44233
458389,6281
618478,3196
680089,1
44969,4330967
49178,7875
79409,186181
88338,8466036
102159,42366
148298,5306
306248,281394
490508,14
521139,49335
74749,20120753
176089,12719146
414888,930145
559939,1487
714198,6443
1979,6653779
42738,3214480
78749,3550066
483559,41390967
36818,11060920
41038,10939
60878,699441
72389,29429
72499,2153848
194529,13755
270818,22036
616688,47867
25808,4143
36079,10088823
67349,321
71708,49335
82728,5768984
188909,3196
442978,18360533
493008,280
558268,3905095
581869,14
9649,6653779
46848,186181
51839,3569767
84848,208141
200079,30420457
259128,8280
306218,3321111
416838,26297
556908,2578468
579338,12327310
696069,82
697078,12441
698809,5301
30618,1465
44729,1
61229,18531301
69849,5375
96868,18531301
112229,5301
201619,673
397138,8254485
42899,30868
51538,24427352
68578,19793622
96278,15035928
547638,962734
677169,9794902
17548,3227163
28169,1
86638,55135
100389,962734
468298,4339365
585279,16214400
8079,830174
16399,1337
35059,3471750
84249,105
93308,29321
124539,29848
160619,29663
299968,3359726
358778,6064
459128,823841
673798,39746031
1028,31726
38969,14687166
61129,51587
85508,15779608
93338,18646961
322528,439
473338,30183060
36728,9
54289,19778855
108978,9221094
353548,11925735
370209,2403421
76838,4339365
92238,7500551
175449,26703
30149,3222118
47889,23857249
58758,8949236
60648,9983033
79548,34651954
112079,1787
246598,4988942
421239,4988942
461289,42584269
4189,5301
86359,605973
260019,152
371888,23724921
678369,12501
705039,3165006
26148,11629199
33278,63905
40658,27833187
43098,3184
44968,4330967
51968,32897981
78069,19793622
79408,186181
166268,27108198
403188,437
500188,7713
7748,3160488
24818,209156
122149,30183060
178699,3196
476799,11218631
477999,16916554
38088,9094941
92939,8466036
95468,41387050
158628,45702
187329,82
229608,23421
379258,4191
382699,4143
558408,285360
596758,9510
12799,4339365
29719,9
42458,6653779
60339,209156
64619,20120753
68529,8319846
267339,3127709
374059,187407
567698,25638
616879,20325
16668,830966
19189,407071
29958,1337
37948,5768984
40379,12919256
61218,39746031
238938,11800842
436929,25579589
450898,24586
524728,25620
613139,22036
208049,668175
407189,20325
675429,34131772
126218,1116479
425639,9680
570248,13370713
627978,2463042
177929,13703464
377949,847562
470088,5858243
507169,198117
114418,23003933
138139,35654423
224138,2741843
115478,2424531
115909,23603839
138549,41821
250408,36597909
468428,37244405
592618,2423522
196419,31573048
258719,19723514
341189,297472
576808,82
679048,45702
155028,6656
253309,3092769
393649,16751511
294148,184566
560748,5301
637548,18531301
112838,7938494
156039,2002
433288,4667057
182889,1729
387639,909
406108,16588172
190868,35723
196048,234878
367088,49897
627308,531096
236609,2424531
354718,325977
395198,43934
620689,41850575
661829,85
118498,23071851
360018,56359
186268,7625588
327598,6653779
226109,24586
394309,25228604
438018,3107639
552439,49521
624189,25360893
245449,44602
251538,3260886
122948,5827050
287298,5939297
357568,16246023
510139,6945
597109,5054871
138838,463097
550729,31573048
666598,8280
55548,1555823
445718,5306
629408,45740
253369,9734379
354519,9422
381658,847562
398168,49897
486948,14
611318,55097
121469,12326934
223659,41821
375128,18728239
613249,6197
199,62132
225039,747138
391859,463097
425349,201986
590598,5301
241139,50340
363988,32713456
372358,26407
476639,2424531
482568,7914
602779,2246889
497488,8280
331789,4270953
420459,49897
491039,9685
510488,2793292
597159,2547391
700398,5822114
712379,49335
311908,480511
368398,44233
396918,31213
443129,36425938
636888,199064
676989,15851324
123719,962734
490749,4172
616269,439
358148,1191
596638,6657371
471789,1218
477859,7731186
672709,6655
211039,55831
355219,15932393
555678,265
177588,331821
191968,8826773
219449,49897
228449,4988942
459379,3177329
133148,25620
231709,234878
360428,7516781
494919,18885137
560529,5301
130559,4339365
203388,2831563
262999,531096
350349,9472
445618,14982342
465958,184566
138079,28790153
127249,1357924
270699,6646198
336638,41595877
679539,22623829
698329,191593
705209,12304975
437079,30965
457858,473129
459849,40959683
161059,14
409478,24327374
420589,12719146
508928,41821
540559,12269354
120839,2663681
151108,18355
177369,44233
184128,1241
349038,11162738
471719,335
243208,19079647
285028,748547
354659,34813673
495258,191593
156359,82
372198,27171053
392738,3102448
522228,5301
600519,29463
695849,45702
112849,25628797
331779,2403421
127819,7332
154788,10718254
208249,2236899
394368,20325
485558,42461
485969,13451499
374279,22681783
712819,19723514
199239,39746031
311279,2307695
393648,16751511
549949,11162738
560849,10980273
183258,4453430
215308,3260886
557268,4988942
252928,45702
453979,11893421
494918,18885137
635858,16685032
514059,18885137
549778,16052260
144969,13430066
421738,6677708
477728,4395277
154678,6443
199568,19723507
262719,9797964
456919,439
229189,3319
244079,27667541
415248,752759
480578,2993763
508379,297472
550678,2187135
659638,13660
134399,16765543
184079,6950722
254689,5835662
496029,18899488
595369,299065
117829,10508
220888,4988942
237508,39045553
335768,18158
540558,12269354
142998,429671
326458,7332
409819,13142988
441949,4148
328999,45702
138689,1034484
197668,847562
232129,55831
330238,6655
708509,303667
263119,82
279958,5596029
578018,2402656
126488,476923
162449,39746031
172069,8842641
420508,31343354
582549,29850
99868,34813673
256399,341
105149,5745520
292019,6677708
334428,2359559
459848,10012811
234598,27758995
414458,5054871
461199,859
535328,4330967
160909,8280
210709,2273369
220679,15626657
326838,5304
428829,2162722
440318,18946
531779,9098057
600949,6655
100628,31213
573688,6497434
331589,3775457
678049,4148
704439,19723507
150038,27040
215848,20330405
288978,20317085
310718,437
583299,350158
606059,20120753
347078,328
437448,3393758
454099,9699
175958,30305
337678,347
389279,7332
434538,13667
503599,5303
161509,42626
243188,188539
420549,673581
449839,25620
596449,20033988
675428,10979
264928,19211115
282368,11192955
302018,35047450
394539,34844727
413358,41595877
526358,3640476
157339,278
167728,41595877
232249,439
243878,7941
254178,27524221
363998,460
557829,407071
200879,1028691
397609,16765543
601689,2424531
116209,2578468
337858,41173829
204179,25620
222138,3420
700308,12299828
103299,5603802
183918,16813
285268,11996048
601769,35757438
144709,4988942
223579,3249495
358698,13142988
172018,9420
176559,199145
177519,28146812
365998,19079647
453998,11893421
172529,9754069
262759,30960
511969,22626036
578878,127
234159,30305
277878,3260580
590969,3393758
133149,6160610
547799,14053429
273099,27690456
385929,16685032
472039,40567
498418,55135
103778,10966254
369129,11225734
485478,496605
681898,63762
143858,5301
471148,3182535
694969,4339365
123699,55831
140439,22036
211849,2959458
335579,2228095
517969,5054871
534799,3338232
126238,1116479
446449,11096025
475229,13750219
197658,2894273
335439,18899488
428819,2162722
670828,5750
171348,14
204409,680955
505259,18949176
592169,473126
418039,16685032
81878,50754
154508,3076656
216238,9212927
276139,25620
344779,6655
561198,3333841
260068,6089227
459378,24877
143228,618702
363328,1034484
392649,27758995
417109,27429533
485968,13451499
600229,11809599
179039,55834
310599,9627225
342939,18860446
183268,1067748
183919,199145
384509,33913
425348,531096
129229,6848775
217438,234878
132988,7875
220889,4988942
224598,6848775
294878,12614686
347859,2078347
367429,1160628
394448,10671046
417108,27429533
539338,688314
127998,485337
198988,23180899
117478,16542895
139069,2424531
582338,31213
162318,831374
274318,29409297
317198,14747870
321808,199145
380608,967568
547079,13697
689009,1524
510878,326
606688,33077965
657528,439
325439,57703
583768,11162738
597188,2547391
193858,9162019
246998,285360
451909,11734802
589368,5821794
321819,45702
239708,8174329
308109,4988942
410679,3165006
515548,49897
186288,6955819
624618,2920343
637529,5966
268418,22036
396999,5966
441919,32733
445319,5842654
485479,496605
624279,4988942
668539,8143
322608,13667
592128,4988942
352969,8280
365148,191593
133119,45702
473019,234896
527519,9112364
705868,439
148808,5454671
162989,39746031
267468,463097
651189,5054871
157489,29326
415459,297472
456649,831272
118028,133
221319,17123836
463388,7332
463568,16246023
660348,28775
143958,6721878
364808,5824
428808,2162722
471158,3182535
333728,839
160168,5824
341258,8143856
347688,43930
428019,35047450
440798,8280
480208,2403421
541628,40703
627168,39519283
410788,43934
429619,197968
507168,41821
535238,8280
705178,16246023
432489,10987264
648668,184566
137909,13048503
204748,350158
210938,127
374278,479491
429849,2424531
273379,4190
273398,4190
660929,31573048
702399,29652038
702089,29652038
713549,40307
561659,10418738
713808,21808338
658919,20184721
702259,29652038
702149,29652038
702318,29652038
702418,29652038
713789,34448545
713528,40307
392999,531096
713478,40307
702629,29652038
713568,24373201
713949,40307
187519,44233
701849,29652038
702029,29652038
713748,24373201
713668,40307
702649,29652038
320008,13667
658818,20184721
295798,28841
701279,29652038
702478,29652038
713708,40307
701969,29652038
713988,24373201
701298,29652038
701909,29652038
713618,40307
701239,29652038
701459,29652038
713639,24373201
701498,29652038
702439,29652038
702378,29652038
713849,40307
702299,29652038
713878,40307
405918,9880231
6868,5434
231758,30562
253729,2131
333929,485682
379858,297472
625368,6656
117818,9684
529149,485337
578868,127
611669,10168
643408,28563611
295368,2347299
353058,9602
421819,1729
441209,354
646869,19428161
47899,12326934
144828,16813
241079,49897
242339,15035928
28849,3420
233569,216
325618,31573048
399258,43629
420419,3194
420989,21244910
538989,18899488
628358,41850372
632319,21808338
54519,452
155238,3249046
75138,830918
380049,5459
143509,5301
254249,5556
637008,52634
699608,18257786
21059,3222118
126038,23724921
297069,439
494328,3107639
648739,35723
708699,33079
359038,29833
538479,10678788
411528,2153386
619499,27514675
630709,24373201
631219,24373201
712139,22845204
67588,8842641
189519,5483574
233038,9559782
561338,41821
608229,38879548
4579,936097
64818,752759
140479,9885985
332239,9510
361689,40
619958,27514675
643119,23972968
678948,10939
83838,823841
140139,45702
181168,5054871
292089,321
489388,13315
608128,38879548
112208,1019653
293498,21493
296889,26126246
336819,9510
495999,49335
647499,19428161
708969,33079
189689,44755
699688,297472
1249,2032
164799,45702
205178,10601
210328,23310474
228098,2002
269959,148
294229,3249046
402788,25406513
560708,10048863
656448,234878
669769,234896
373449,2359559
391089,6143
632279,24373201
411698,7680
431609,11996048
643749,28563611
708819,33079
709009,33079
709219,33079
430958,12304975
642169,23972968
669048,12230609
14819,21054301
139539,962734
313159,6497434
316369,12327310
494749,27023032
214689,9221094
223558,40662216
667248,909
708839,33079
24318,4339365
285918,10718254
630688,24373201
642269,28563611
642338,28563611
645969,33440500
70118,29429
333949,194088
335658,5374560
630829,28912536
649709,33722188
653598,19794734
90819,209156
499509,18531301
642649,23972968
7719,87226
205169,45702
630738,28912536
630969,24373201
79449,18531301
174199,22681783
186239,234896
312209,87218
405838,11996048
444489,38737553
572329,15269169
637278,3420
675078,9221094
154839,23154
184479,2442
365988,20326
588458,82
632559,28912536
647518,19428161
671108,5301
152498,11162738
191658,1011712
307249,44103
580678,4156
595728,11096025
642998,23972968
643309,23972968
224108,11048057
343978,27805747
517209,13755
647598,19866578
285039,14708667
486759,13142988
545319,15966453
399448,40999200
632088,28912536
643259,23972968
386619,18158
631038,40307
642288,23972968
642808,23972968
647628,19866578
226948,2949046
232449,33949501
479679,5301
565098,8363538
607898,38879548
627939,49487
642359,23972968
177229,6677708
337089,2
517508,13142988
636319,32658719
652858,14378694
126498,34813673
161069,1584
619688,29837638
698848,207038
709058,33079
178359,44233
337259,15061864
362709,35717
630639,24373201
709079,33079
561018,21493
632038,24373201
643519,28563611
346949,14
607858,38879548
620458,29837638
642439,28563611
642909,28563611
679989,22681783
100789,186095
172139,74
295968,25638
421768,35441650
569609,14103
630658,21808338
662559,12375
142499,3165
146628,186078
193699,3102448
195909,9221094
316228,25425118
357879,8280
477529,18756672
608138,38879548
647078,19428161
249878,3192787
576919,10
631708,28912536
78849,6883
285908,10718254
461159,5526757
632208,28912536
675808,963370
231658,2359559
712129,22845204
99688,10987264
163369,41821
630619,28912536
630638,28912536
632158,24373201
643049,28563611
34138,27312
536119,19723514
585428,2158293
620329,19613374
651509,32437771
25899,831059
231419,10877
575558,3398553
620208,27514675
630779,28912536
363528,2246889
491429,43934
551359,9371731
102408,36318202
133918,21889473
379769,297472
632278,28912536
672089,40549178
484428,35047450
644069,28563611
674858,2150827
47908,27312
162869,12719146
477839,11881369
619879,19613374
631569,24373201
643998,28563611
719,10014362
115619,16813
137568,485340
509299,199145
608269,38879548
709049,17812660
536168,19723514
139688,4267
287079,18549073
49619,582804
399198,43629
568169,13902356
619939,27514675
630848,24373201
108828,32667009
599709,16246212
620328,27514675
631198,24373201
255268,9420
56449,39799928
158069,354
287968,618702
468458,7860
625498,3508304
632089,24373201
32099,28324214
72848,14220755
73659,4190
263939,12618
402579,962734
510198,55097
563618,5301
632528,28912536
317709,5461
525418,7332
590218,21481
20599,29321
108869,32667009
157408,16513708
192298,11996048
477689,74
531728,1881
553928,285360
98408,40689687
152779,12822588
708858,33079
209128,12637
285929,10718254
409958,33406
437998,16513708
619008,29837638
631388,28912536
642689,23972968
706488,12618
630939,21808338
645989,31699523
679348,13384445
216168,8280
261949,962734
512938,12775804
569068,85
572209,6943558
5428,2424531
642789,28563611
649729,33722188
709188,17812660
6749,40703
145279,12264
212498,2793392
619878,29837638
431719,207984
463328,2463042
535069,184566
544849,50340
444728,407071
668518,605472
87578,18392
200228,1187
643538,23972968
647058,19428161
87619,18392
325069,41595877
552988,1538
608178,38879548
630498,40307
643439,23972968
66959,11359076
192799,191593
383348,9418
392488,3353103
412249,8567697
620479,27514675
62018,5768984
161348,55314
289958,746007
406409,57683
226398,5461
351509,41821
499199,45702
642218,23972968
644199,21808338
679729,10915958
428809,6848775
530549,5434
632438,21808338
632489,28912536
642739,23972968
270678,9188
294908,439
439038,39
468069,45702
619849,29837638
642548,23972968
642619,28563611
52579,24617
166559,32204400
166629,962734
351189,209173
520288,2793018
588648,29673647
48139,35062794
74049,221
84269,197207
251259,41821
496558,9371731
632398,28912536
676448,8199
680499,20317085
90409,4330967
631778,28912536
642249,23972968
700618,16146804
503399,23724921
709029,17812660
33729,5799
233268,234878
236648,18158
358439,25391
708748,17812660
713029,533520
184648,25748498
537789,40
68148,673581
72438,15702756
116308,57621
132969,962734
254409,9794902
291428,55135
427518,511
454039,16813
150909,33702509
240679,30305
384928,7223845
409609,10518111
574608,5787977
619418,29837638
120089,7713
144008,21415
463608,16513708
578679,28629233
624438,12621219
646718,11996048
600809,12327310
619898,19613374
647559,19428161
338929,2
646868,19866578
1589,31190651
72348,4330967
140858,234878
304168,22704276
493798,24877
630519,24373201
647379,19866578
1778,21722331
169678,5301
389829,48143
490898,20666344
546649,10613233
593939,7306
619558,19613374
643079,28563611
130739,10012811
285888,10718254
365369,5047447
519138,49335
632459,21808338
205868,32922427
245408,839
254778,30564
546238,43934
643658,23972968
320328,5454671
608219,38879548
620178,29837638
620488,19613374
63599,1369257
196498,10872535
630548,28912536
661399,9559782
599739,16246212
619078,29837638
630809,28912536
631428,21808338
671478,641955
87528,18392
189668,5301
349389,34933161
430939,8042622
643569,28563611
117658,30960
497028,30960
512499,2487434
627649,8042622
653859,19794734
188709,11996048
196278,10939
417589,44644
608458,38879548
629568,20023553
359499,16513708
461888,44233
192808,191593
407758,2
444729,407071
578649,47727
63668,1369257
72078,4330967
189288,40080
329069,32922427
371588,4914421
631269,24373201
642888,28563611
180958,5965
476768,45702
708848,33079
709118,33079
238319,9754069
330999,706215
338468,940249
607888,38879548
644019,28563611
87338,18392
373979,45702
630318,52634
647139,19866578
681119,35062794
163498,2302317
219318,6657371
4279,32204400
394578,2236899
587619,2893807
632108,24373201
20289,5827918
444739,407071
151949,10977908
360228,754
404899,3499997
516309,8689490
548298,4330967
607919,38879548
27919,14110067
466108,395
78519,53392
241778,12066
327009,17502686
417768,3679894
468548,4934867
613649,19906559
632048,28912536
642929,23972968
643689,28563611
674839,2516076
49928,741054
619119,19613374
630569,28912536
346158,6848775
466769,12230609
591449,5374560
642159,23972968
642669,28563611
658418,25903374
17579,22320
325418,4178
331708,16843699
459599,24728
583129,9613020
608009,38879548
630999,24373201
250409,17358379
561028,1034484
709128,33079
382338,9188
390208,8280
619689,19613374
630968,28912536
10558,22374
216388,1729
344309,32032
630918,24373201
708719,17812660
189258,2578468
318118,3888633
428248,16146804
446859,3462464
564008,5301
608059,38879548
608478,38879548
641348,41850575
670019,234896
137079,35491
578409,287889
632209,24373201
632368,21808338
643218,28563611
643829,28563611
99059,934261
183238,4062
284108,36597909
296868,55135
642488,28563611
653498,19794734
708708,17812660
270819,8042622
608119,38879548
71508,55431
632139,28912536
646769,16734997
99329,3249046
133538,5047447
445299,13268
608078,38879548
642518,23972968
35758,5364
54268,5267945
67319,186181
78299,752759
91429,752759
376518,37
662628,2002
35738,28658221
76649,221
76759,18091289
329478,150
455429,18700060
564598,186078
588208,7827876
45879,187275
96839,18531301
99849,11996048
473848,74
500288,407071
544208,17796572
612808,150
628208,9472
15829,814382
47029,481360
52879,3276
78428,18531301
98849,3192
222539,962734
641868,39746031
71709,3222118
78589,4179598
96269,21054301
317558,31603
330418,30183060
261469,463097
342248,57683
612428,19002852
7649,23426
55428,574980
564498,206877
139759,210278
333449,471
641029,85
16928,327552
472498,11162738
560259,15035928
588929,11493889
698628,304
9088,22374
88239,15473185
305419,234878
384028,59342
588118,24600
660138,5301
57389,2402656
85359,407071
96858,1465
231049,5967
443509,35723
460539,8280
530059,4993163
4949,31190651
73798,8949236
79888,11162738
159519,3260886
405819,20120753
417849,9472
527889,10939
167838,3154
372998,44233
430688,13667
512419,36634846
33678,826325
72898,3550066
239929,49335
53718,452
118058,23724921
333018,8191
403839,30562
430768,38
480398,82
713098,33895942
331509,666
641128,835931
11008,4339365
36738,673
155769,835046
273529,32713463
564539,14
56608,1254100
72249,12984072
326818,12908214
491189,18577634
498209,1729
498709,14
530918,14454548
44119,23279810
46709,7229128
68729,4339365
185079,332
231099,28841
276778,9188
421298,839
487858,5551203
503068,29856
519148,49335
532018,199776
404489,5283
527329,45702
540649,29333
675819,17346
34678,5380
95508,41387050
129959,30863674
560858,1487
570199,2719924
651979,26407
12308,186181
29698,29028
92119,828353
134389,74
89509,752759
230858,16513708
319128,5301
377988,5472
451428,29663
618059,11049648
670198,9427
32028,814382
244149,19495129
330428,30183060
125869,32241902
202799,747138
335178,2098
489698,7332
538728,49897
645589,2153848
65499,5768984
234778,394
347569,6945
51938,475589
80079,14687166
264919,19211115
524499,30183060
23689,11883593
50398,3657425
293058,44233
19009,439881
43099,8246
94618,41387050
428218,25518
505469,531096
669339,14
350609,23310244
712748,154
714099,9797964
85089,752759
236778,526281
330818,14080913
19438,763658
78188,24543752
128639,5483574
130919,22036
461598,3196
34488,6070918
95828,41387050
157049,839
240649,23456426
271498,439
661519,234896
75839,6385
288898,7332
447479,199064
714389,2793292
531388,9510
638828,25620
15538,35723
79239,280242
175279,49728
399929,45437
588109,3390428
666888,3196
9058,6340
12199,830960
47248,3214480
52128,752759
155529,38039956
205209,5054871
358499,30183060
559589,82
12239,63046
27299,5768984
50319,3420
208428,6883
388189,18531301
586569,55097
13528,452
178578,55135
276729,17889740
70149,29429
253548,5301
256228,8280
547168,28238308
35198,16955739
73209,8763
86869,5470030
106109,11192955
159619,23724921
311529,15716244
363138,15785124
313148,7713
333379,2236899
13849,3471750
93178,18531301
700778,624372
6579,2302317
13229,11629199
50639,20954
51338,3222118
52119,44644
94878,41387050
338279,53355
449168,38497129
534339,12540623
582808,6406
592219,485682
695338,44103
49409,831173
95859,41387050
376998,7332
479989,6655
557489,41391006
613408,15035928
75879,699441
94718,41387050
115978,18158
539248,2993763
547728,13690977
316819,127
430418,2002
452488,3321103
518008,44343
41919,1463
363908,16883
552989,18851355
19829,6070918
42979,14687166
122668,33804005
127178,30183060
244998,5210
388238,747
553148,2693046
694699,22659
29808,7955
89329,29682220
95569,41387050
679429,18608193
18339,63257
25809,4143
78628,910
50408,46710
80929,2992139
89989,12019640
106459,16110206
225128,467924
233348,16853
238649,2693046
422948,5768984
615688,9927237
662158,37149098
81928,4339365
49308,14683437
76558,527304
126198,16246212
156999,1337
359048,4178
570918,82
700808,28531
51328,850466
98448,3334813
309869,297472
369568,74
380308,584571
550959,547155
14419,17966
24109,19564935
49189,2627898
69879,31150
219758,2261846
678989,948725
34679,11060920
40999,17173
47089,18899488
569308,55431
82788,31150
233528,297472
330429,30183060
579248,11996048
589978,234878
6549,39746031
25149,327552
44498,752759
59648,204
94668,41387050
628609,29429
90979,5873777
103338,9752
135069,9337
145919,3260886
217938,1028691
57428,5627
346518,6655
126209,16246212
499458,2728197
28349,699441
31769,3334813
71928,21757555
317028,23724921
404829,5301
53859,407071
121718,15821
511558,24877
91729,18639685
410889,16052260
547639,962734
52889,673
60368,50358
117939,5306
384898,278
522608,20551
11399,11060920
203239,20889279
312678,59271
507078,210320
518458,297472
42749,18639685
95779,41387050
126279,26407
573818,45702
22218,6653779
41459,2879426
91388,11060920
435458,24877
618058,12402
123768,49897
206849,27173
337559,23517064
393518,845624
526499,12459829
628109,14
674518,6201
7759,3160488
27898,18531301
223918,5054871
551789,39746031
649338,5301
56189,4694153
118848,463097
165478,2442
170378,32713463
78388,59342
317409,5967
199428,8241
229949,11893421
36838,22396
45198,8763
207839,5054871
315748,39746031
18459,826505
29569,7955
514768,21244910
33259,12230609
38798,5309
79208,648717
504958,35723
143278,234878
441358,41141124
705798,1538
9188,17173
30638,186181
41309,31029
79859,36151353
240178,17055
408078,325977
38449,828179
42728,18639685
378438,21493
578378,2530757
17289,29429
49498,5309
72088,15702756
95038,41387050
317898,5965
623638,44233
3648,117
35669,208198
45928,826505
49739,3222118
222829,839
390419,34182835
405369,29429
525828,234896
696878,45702
325139,6934990
415389,16853
565028,274565
625969,2578468
60658,9983033
399729,20325
426499,199064
450338,11523282
698328,4330967
29159,845504
39709,2028
196228,10593034
544978,45702
566338,613197
46468,40872110
94318,31937384
169348,234878
434048,277
526309,346
40758,19793622
45239,2929892
72639,22701600
76028,7500551
224459,198117
305218,7713
418339,9794902
555759,199776
190668,22626036
219198,18531301
268328,16513708
405939,531096
443579,3223768
263079,13667
396668,297472
552508,1295197
572319,16685032
8338,1462
21249,20100
26638,45116
56729,748418
118369,463097
142829,7816020
521159,8842641
713239,49335
8928,3943
417888,25638
49399,4339365
58298,475589
210298,2424531
273949,5054871
436018,6654
705788,6654
713259,4330967
224889,38261
298708,9885985
95139,41387050
157508,2693046
591429,45702
705488,56612
47699,7955
49188,204
71019,21373
92138,8842641
201769,2295812
266069,4988942
438009,32323998
580828,5970720
618638,57432
19038,1254100
84149,5697658
289158,17231
342078,18851355
393539,845624
444159,297472
541209,2993763
696948,20991
25518,4301
31149,23570566
154778,17564040
324139,44233
445038,501333
500518,1542
41578,31711
544969,23645
11438,5309
62708,761090
68859,939391
88708,22036
186019,11096025
475799,28775
25039,10939
30339,4330967
45839,3160291
50799,1102
78568,24077086
89838,185517
97548,3192
324148,44233
46238,829802
72959,37999659
102578,1538
204698,7713
219008,23724921
359039,7713
410619,31389
447699,9221094
452149,4251
495419,972522
586939,30183060
5678,7941
7629,221
13239,11359076
203308,12375
65588,830480
417478,41821
442378,23724921
664088,1034484
46928,4190
7638,10442
30569,40425
100349,406120
260999,9505
555488,297472
178179,6655
479548,14174224
591888,962734
712648,39746031
94168,41387050
120929,6013718
191098,7122548
204098,35723
578379,1
206639,234878
452709,234896
521028,4172
646828,38156717
27468,830960
37469,1462
79439,18531301
212128,33753318
91628,5800
292388,40703
375899,15673872
699779,473141
52048,208141
324099,44233
615349,10
11768,828353
12579,26095
98048,55135
266919,234896
396398,35714
569389,437
10668,31150
274008,33935
605269,6140
22418,1465
44378,3334813
172829,1218
222438,209
243629,12327310
407318,2424531
501669,11067
559059,34965473
617279,9417
23898,1241
35949,5407
527999,59342
30629,1465
133848,23724921
255599,2424531
499398,463097
558168,10601
115558,2251749
654428,41608151
78349,6653779
91688,18340598
160458,44233
34228,43934
269638,4988942
331169,5054871
469569,208141
559,2010
386568,9472
582428,18360533
3918,55097
178829,39746031
439679,6655
525598,8232532
571489,29429
703348,1013803
148768,6197
173348,21493
99709,51937
260928,2206641
289178,23071851
636458,12327310
468128,2578468
484128,8438975
199619,82
313788,32733
586009,27379002
207529,15061864
310728,5965
498248,17519966
260688,2959458
389848,52634
676998,3249495
391388,341575
659568,87226
131769,10518111
162498,9754069
277728,38381250
151888,12540189
539329,16240064
289179,18955308
115479,7713
151979,15061864
269228,2131
570208,2236899
130819,12269354
173228,45702
420578,2948626
658598,5872451
333928,485682
501228,439
119639,26725
188618,150
265828,11893421
380278,2522552
445378,1013803
135259,39746031
183869,406120
468868,234878
241579,531096
383598,18899488
480359,4330967
481509,325977
541198,20325
680029,15061864
476978,839
479309,38
560379,12719146
590669,3461098
421388,28146812
422169,26127666
203848,8037616
237509,39045553
565088,4988942
129518,187255
444758,407071
626729,184566
192279,5613
328219,85
428759,2162722
505359,27714934
178668,51403
286948,234896
576018,29702
25758,11060920
305209,2424531
471758,44602
221068,5283
155668,21225715
188938,12719146
299439,831374
246279,127
397069,35723
479359,10947708
482989,12984072
678859,3249495
169888,35723
411089,3196
550529,3015259
107218,50754
457239,16685032
156369,5306
291048,31213
165108,82
209808,7332
346149,19027541
590729,186213
236359,1538
273259,14818737
389688,1
433279,25638
103298,74
547678,18899488
349548,24216683
489449,41127084
177928,74
394839,30562
420988,21244910
453978,11893421
522119,1295197
143668,7713
331839,19213968
402948,35047450
479838,46773
195728,2442792
350719,2220424
375428,10
409909,485337
549449,113
659089,10707724
129219,6848775
132568,82
204828,439
576028,29702
639488,9797964
303198,199145
304029,1538
352739,39860
374299,2857583
448918,15061864
121318,35723
267498,43934
589288,29804444
663249,4508673
257358,24029281
306528,18949176
100698,2545416
165528,8042622
196149,10219774
314479,5301
535768,9569438
121519,7516781
123978,14
